epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.8756868351487386,0.6929469845443945,0.5879541092684295,0.8664482919981282,0.4621121748763297,0.616149566501773,0.001
2.0,0.4037277280046666,0.9213823215659034,0.6096882080273144,0.8659803462798316,0.4638150061754168,0.6184200082338891,0.001
3.0,0.32248194481806064,0.9600337393634176,0.5404770193726982,0.9030416471689284,0.4917398172669165,0.655653089689222,0.001
4.0,0.28536057697212175,0.974124885261356,0.5967964547618728,0.8510996724379972,0.4892005908878814,0.6477400068657887,0.001
5.0,0.2683019431606377,0.9816666253194076,0.7053490164796493,0.8,0.4748383386391027,0.6324312074405337,0.001
6.0,0.2524065302376734,0.9869011883202262,0.5187676834903926,0.8946186242395882,0.5115491883997584,0.6743850929815519,0.001
7.0,0.24501139769849226,0.9895804907092709,0.5487704452366041,0.888441740758072,0.5193401431385501,0.6924535241847335,0.001
8.0,0.24529317800345518,0.9888858567565556,0.5493169529671194,0.8832007487131492,0.4960251398604201,0.6558458041479168,0.001
9.0,0.24025300571678287,0.9904735915056191,0.7149646471748299,0.7934487599438466,0.5139612208136713,0.657668215522765,0.001
10.0,0.23772499353050663,0.991093800391972,0.5244786464113692,0.903228825456247,0.5082272677450689,0.6776363569934252,0.0005
11.0,0.22759877149763422,0.995336029174626,0.49380227737355353,0.913523631258774,0.5196805011843221,0.6929073349124294,0.0005
12.0,0.22722041224882683,0.994914287131906,0.4779562203918711,0.9169864295741694,0.5332028887822101,0.7092365047708379,0.0005
13.0,0.22394804249125605,0.9960058547718872,0.5609702274070815,0.8771174543752924,0.49000749519839915,0.6516251138727797,0.0005
14.0,0.22413293036608603,0.9962043216155201,0.5073342529144251,0.9068788020589612,0.5405253436467131,0.7193932686531338,0.0005
15.0,0.22333483076788496,0.9960554714827954,0.4836964182949646,0.9197941038839494,0.5412779072085426,0.7217038762780569,0.0005
16.0,0.22472679376137863,0.994914287131906,0.506976686005956,0.9079082826392139,0.5225058893820872,0.6940290165306137,0.0005
17.0,0.22185464575840516,0.9963779801036989,0.5011542725629989,0.9095928872250819,0.5285231598311756,0.703051455906588,0.0005
18.0,0.22169533603562647,0.9962539383264284,0.6456896693783494,0.8482919981282171,0.49930909210884794,0.664881898286754,0.00025
19.0,0.21885811111141493,0.9975191644545883,0.5197131492737916,0.897894244267665,0.5195749296974769,0.6896513081324613,0.00025
20.0,0.2177279813264534,0.9979160981418542,0.5409816553674126,0.8945250350959288,0.5191318028272456,0.6899196739332254,0.00025
21.0,0.21890967205991557,0.9973703143218636,0.5048176915834147,0.9066916237716425,0.5289503923476309,0.7020697477504783,0.000125
22.0,0.21675511704557585,0.9981145649854871,0.49610397506663884,0.9147402901263454,0.5247052652880706,0.6963941689784717,0.000125
23.0,0.217572418701371,0.9975935895209507,0.5022566674243193,0.9103416003743566,0.5226088667108219,0.6937746165104048,0.000125
24.0,0.2169992383836106,0.9978168647200377,0.5127901630419462,0.9044454843238184,0.5206000298621718,0.6912536035311319,6.25e-05
25.0,0.21617738866008127,0.9981145649854871,0.5004199568891726,0.9109967243799719,0.5259648007104827,0.6980184270911011,6.25e-05
26.0,0.21541763268816505,0.9986603488054777,0.5196727104146848,0.9028544688816097,0.5228942941326774,0.6929551040413099,6.25e-05
27.0,0.21546454744321955,0.9985859237391154,0.5182782505179991,0.9048198408984558,0.5179235282070161,0.6875344012457184,3.125e-05
28.0,0.21528622429086794,0.9987099655163859,0.49890529817657936,0.91268132896584,0.5287142247061122,0.7018730078452551,3.125e-05
29.0,0.21556734940350292,0.9985611153836612,0.5070546692646046,0.9094057089377632,0.5281724232846798,0.7013563344945156,3.125e-05
30.0,0.2154049521944305,0.9986355404500236,0.4979637213661451,0.913242863827796,0.5271336416872815,0.6997867516075068,1.5625e-05
