epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.4028446072870519,0.94085512532009,0.32581878839250766,0.9556741991556991,0.5200569718329632,0.6934092957772843,0.001
2.0,0.3066674073520232,0.9685109024598433,0.2863315949376061,0.9698286565681649,0.6484496617227999,0.844397528761713,0.001
3.0,0.28310051649505935,0.9747187087762862,0.29741041042948585,0.9626272659548051,0.7032316451364369,0.8436824619716251,0.001
4.0,0.26869836634398897,0.9789710561030496,0.2614629985396904,0.9781475043456668,0.8522373559999964,0.8969225352727225,0.001
5.0,0.25804720121728003,0.9828043765034531,0.2528294277806894,0.9807549043953315,0.8505581262735893,0.909552458520226,0.001
6.0,0.25336720171370275,0.9838597035772484,0.27184593516187094,0.9741743233176061,0.8221883645635509,0.8624438857687787,0.001
7.0,0.2503001640477006,0.985256459998448,0.246240891662371,0.9844176806555749,0.8946517605698899,0.9286601047229869,0.001
8.0,0.24420993447400902,0.987273997051292,0.24437614848736885,0.9840451949341942,0.8746240128713886,0.9260389681887077,0.001
9.0,0.24329659618888824,0.9872895165670831,0.23892911214789417,0.9871492426123665,0.9088855967128928,0.9399176377224535,0.001
10.0,0.24173964056095826,0.9878326996197718,0.23776906637716802,0.9875217283337472,0.9102498237377294,0.9408112980356788,0.001
11.0,0.2400881687118647,0.9877395825250253,0.2380683030299463,0.9869629997516762,0.9030447589556678,0.9410627367115326,0.001
12.0,0.23785357349290964,0.9888569876619849,0.23850790345923376,0.9867767568909859,0.8947216171363199,0.940088592963369,0.001
13.0,0.23755432659497205,0.9886086754093272,0.23700668110884773,0.9869009187981127,0.9039465641204212,0.9423512873718293,0.001
14.0,0.23636779929369242,0.9893070536199271,0.23672397378466695,0.9876458902408741,0.9073223691577976,0.943603463059573,0.001
15.0,0.23488084636186346,0.9894932878094204,0.2333875194965298,0.9893220759870872,0.9182840702691903,0.9529690106883012,0.001
16.0,0.234060959665152,0.9899899123147358,0.23610228838860203,0.9891358331263969,0.9211498986705903,0.9526443093385648,0.001
17.0,0.23330307205718512,0.9900675098936913,0.23243772148760372,0.9887633474050161,0.9134201947908267,0.9507081196432812,0.001
