epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.7278734470706745,0.7678332092330603,0.4280942444184804,0.9306244733639172,0.6348959546453022,0.8420234350225652,0.001
2.0,0.3205483585411161,0.962794738148424,0.4804402563458312,0.9110570171332272,0.6411711545156196,0.8527751058618436,0.001
3.0,0.27302496135900556,0.98222884090345,0.426247806911131,0.9303436007864432,0.5321745764982071,0.7095661019976095,0.001
4.0,0.25152682663489584,0.9884834946636882,0.42423498898663664,0.9306244733639172,0.5455300897740283,0.7273734530320377,0.001
5.0,0.23960155319504775,0.9929511044924298,0.4309352743816492,0.9238835315045407,0.4911451317440091,0.6513328387980085,0.0005
6.0,0.23156104089161042,0.9946140481509059,0.41697681457984537,0.9369909184533284,0.6025239213503044,0.8033652284670726,0.0005
7.0,0.22904555310043753,0.995259369570613,0.45363400325314424,0.9259432637393502,0.4932004705560172,0.6576006274080229,0.0005
8.0,0.22853574599098941,0.9955075701166543,0.45367161724944877,0.9250070218144368,0.49734583360874984,0.6631277781449998,0.00025
9.0,0.22424166083306288,0.9963266319185902,0.4620875500692945,0.9229472895796274,0.4997843373162757,0.6663791164217009,0.00025
10.0,0.2220822236842096,0.9972697939935468,0.47003613524407484,0.9243516524669975,0.48184029464195116,0.6424537261892682,0.00025
11.0,0.22139761022581714,0.9973690742119633,0.4726909998120379,0.9246325250444715,0.48226693780342766,0.6430225837379036,0.000125
12.0,0.22003878090955034,0.9978406552494415,0.4729602847995746,0.9243516524669975,0.47768341831342565,0.6369112244179008,0.000125
13.0,0.21973347010284655,0.9978406552494415,0.46557327835716766,0.9231345379646101,0.49433189879130324,0.6591091983884043,0.000125
14.0,0.2184174473615875,0.9984611566145446,0.4878551304792378,0.9247261492369628,0.47337377447068096,0.6311650326275746,6.25e-05
15.0,0.21887212568164965,0.9980640357408787,0.47978306371624824,0.9235090347345755,0.47938215881927176,0.6374535588735855,6.25e-05
16.0,0.21867409880032873,0.9982129560685034,0.47456311541163465,0.9244452766594888,0.48102740033019475,0.6413698671069263,6.25e-05
17.0,0.2176335084635083,0.9983618763961281,0.47795878439324146,0.9226664170021533,0.4820950177710832,0.6411266903614443,3.125e-05
