epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.37020613236735606,0.9478914353145768,0.2637970152191698,0.9774548164710266,0.6794176031518729,0.9058901375358306,0.001
2.0,0.27161022549489666,0.9788211912303584,0.2443133119351893,0.9837277187752314,0.810260789659681,0.9308527700512917,0.001
3.0,0.25286013651661204,0.9851562014781691,0.2323356336267844,0.9884479224892864,0.8928533168259096,0.9474497426315905,0.001
4.0,0.24348291618491869,0.988059747841749,0.22782213292642525,0.990186944910254,0.9196927131156651,0.9566917334295825,0.001
5.0,0.23926457545045193,0.9892397987702627,0.2298031345636354,0.9889447860381343,0.8998396795232043,0.9431352221498749,0.001
6.0,0.2361257704053856,0.9899074591640271,0.23090847857186797,0.9892553257561643,0.9019186596298034,0.9513504833711389,0.001
7.0,0.23262217603857552,0.9910564561207379,0.22316835050952782,0.9922986149928575,0.9304986419366181,0.9663285727296501,0.001
8.0,0.23147300504618612,0.9914135767964722,0.22551158581984782,0.9913669958387678,0.9325992584863999,0.9602038754067593,0.001
9.0,0.22890106069916533,0.9920657102043351,0.22435857569565723,0.9910564561207379,0.9214374548793153,0.9631511744069883,0.001
10.0,0.2275044879874978,0.992624681696789,0.2234953998766007,0.9921122911620396,0.9325066222212777,0.9635802581997988,0.0005
11.0,0.2243809881017679,0.9934010309918638,0.21934354177551027,0.9932302341469474,0.9349531366317908,0.9703279058994448,0.0005
12.0,0.2225129342521172,0.9938513135830073,0.21804456604274117,0.9940997453574312,0.9471482092667763,0.9742639904220799,0.0005
13.0,0.22131503286435586,0.9941773802869387,0.2171286520573095,0.9937892056394013,0.9449671432116957,0.9725998691098471,0.0005
14.0,0.2209635586190628,0.9945189739767716,0.21837826804484384,0.9938513135830073,0.9429490139809971,0.9736396209805108,0.0005
15.0,0.21976428215888397,0.9946431898639836,0.2172001560340275,0.9936028818085834,0.9408192815635784,0.9724873827602485,0.00025
16.0,0.218283241308481,0.9954816471026644,0.21775150266310256,0.9937270976957953,0.9418426137742627,0.973402961014883,0.00025
17.0,0.2176910859129087,0.995497174088566,0.2164111021649548,0.9944102850754611,0.9482012677941457,0.9760587500719614,0.00025
18.0,0.2171251976144261,0.9955592820321719,0.21635208031004477,0.9940376374138252,0.9472291294809554,0.9736104705136143,0.00025
19.0,0.2166200293479414,0.9956679709334824,0.2176075427021405,0.9931681262033414,0.935246885776723,0.9718185427377583,0.00025
20.0,0.21595288672441135,0.9960406185951183,0.21603157728934508,0.9945966089062791,0.9562161456642099,0.9761996741636215,0.00025
21.0,0.21616695342719291,0.9958232407924974,0.21624943886004755,0.9940997453574312,0.9422136869071437,0.9748034343947101,0.00025
22.0,0.21567204351210756,0.9958077138065958,0.21627008724668723,0.9942239612446432,0.946698339950709,0.9753079315284815,0.00025
23.0,0.21511851149229935,0.9961648344823303,0.21586650453934084,0.9942239612446432,0.9507243602621204,0.9738471696150306,0.000125
24.0,0.21415822645587423,0.9965995900875722,0.2165240874594616,0.9936649897521893,0.9393993331594807,0.9727705394507361,0.000125
25.0,0.21299831407513353,0.9970032917210111,0.21577957122601765,0.9945345009626732,0.9516383244994145,0.9754038058852593,0.000125
26.0,0.21304675598065606,0.9970032917210111,0.2151759764160268,0.9942239612446432,0.9496327956814093,0.9748605342979015,6.25e-05
27.0,0.21322659649032147,0.9970964536364201,0.2150916445209746,0.9947208247934911,0.9561381419215649,0.9760956691734282,6.25e-05
