epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.3481517692952775,0.9315143246930423,0.2875307164301961,0.9255169832506784,0.37606345637931743,0.6267724272988624,0.001
2.0,0.19281693385794074,0.9764355698871388,0.2790312360610687,0.9261719846542529,0.37828110958861505,0.6304685159810252,0.001
3.0,0.17826215507566345,0.9786927942453181,0.28421781255385264,0.9243941237016936,0.3817983637166404,0.6363306061944006,0.001
4.0,0.169309893994507,0.9810244325933275,0.2974736018679235,0.9209319734256574,0.3739226649617044,0.6232044416028407,0.001
5.0,0.15912910434901972,0.9851916160238124,0.32915996448288937,0.909890521193974,0.3705983687880985,0.6176639479801641,0.001
6.0,0.15307611094860024,0.9868535284633511,0.43362332979912416,0.8533732572284084,0.3176257158869226,0.529376193144871,0.0005
7.0,0.14722235531601735,0.9886642688825499,0.3503709138025345,0.8883690465050996,0.3469292225389786,0.5782153708982977,0.0005
8.0,0.1435987583933435,0.9892347761379139,0.3251931138711035,0.8946383456535978,0.35563398019661224,0.592723300327687,0.0005
9.0,0.1416665488661156,0.9897804787300012,0.46732120043414677,0.8238046224384766,0.32274235767953274,0.5379039294658879,0.00025
10.0,0.13829109762688657,0.9908222745876225,0.4215977037099098,0.8450453822401048,0.32118615329961153,0.5353102554993526,0.00025
11.0,0.13649642405033288,0.9916160238124767,0.4031157327499204,0.8599232712641527,0.3351982711951191,0.5586637853251984,0.00025
12.0,0.13598325315294144,0.9919880937616272,0.399002539678743,0.8576775521661832,0.32664677947981857,0.544411299133031,0.000125
13.0,0.13419741181453196,0.9925586010169912,0.3962765297943698,0.8562739777299523,0.3342525561823775,0.5570875936372958,0.000125
14.0,0.1348267841635545,0.9921369217412873,0.3667204635029726,0.873959015626462,0.3387182424974249,0.5645304041623748,0.000125
15.0,0.1340532077045546,0.9925586010169912,0.41289668027640974,0.8489753906615514,0.32408025976216265,0.5401337662702711,6.25e-05
16.0,0.1332054927211445,0.9928562569763115,0.4015033691605605,0.858800411715168,0.3366107559436708,0.5610179265727847,6.25e-05
17.0,0.1323305038480003,0.9927074289966513,0.42977745750281254,0.8460746701600075,0.32682769696727904,0.5447128282787984,6.25e-05
18.0,0.13268843606958966,0.9926330150068213,0.4419298960070085,0.8385889398334425,0.32019257161803627,0.5336542860300605,3.125e-05
