epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,valid_macro_f1_scored,learning_rate
1.0,0.3903564555262528,0.9447722058341528,0.3346308679684349,0.9589371980676329,0.45987100696354155,0.6131613426180554,0.001
2.0,0.2887672300128202,0.9738961464625181,0.36757233425039026,0.9561594202898551,0.4691806776980002,0.6255742369306669,0.001
3.0,0.26809363343376635,0.9811537200917732,0.39212707972181016,0.932487922705314,0.42524604041795033,0.5669947205572671,0.001
4.0,0.25749253129732486,0.983728988153767,0.4233862124491429,0.9039855072463768,0.47098435562354857,0.627979140831398,0.001
5.0,0.24745060441734784,0.9873109519127218,0.37531319436243765,0.9561594202898551,0.5097196448848857,0.6796261931798476,0.001
6.0,0.2439577251333654,0.9874280095519034,0.47796154373509875,0.8814009661835749,0.5079392123170356,0.6772522830893809,0.001
7.0,0.2394280632281117,0.9888092896942454,0.335444814801792,0.9572463768115942,0.5124895600353481,0.6833194133804641,0.001
8.0,0.2372590848310792,0.9891136395561174,0.3831079743910527,0.9385265700483092,0.48279977884422504,0.6437330384589667,0.001
9.0,0.23344870014653846,0.9908695041438405,0.6231434987938922,0.8035024154589372,0.4606173278412782,0.6141564371217042,0.001
10.0,0.2332493302190762,0.9905183312262958,0.5315716939271936,0.8603864734299517,0.45400973466044225,0.6053463128805897,0.0005
11.0,0.2287720039932727,0.9916654960902749,0.8573827179157791,0.7002415458937198,0.4458341949571508,0.5944455932762011,0.0005
12.0,0.2274709608763932,0.9926019572037271,0.5789379129087292,0.8322463768115942,0.47118943786653306,0.6282525838220441,0.0005
13.0,0.2258513846532813,0.9927892494264176,0.9023262853207795,0.6826086956521739,0.4167949236749602,0.5557265648999469,0.00025
14.0,0.22374014918872379,0.9938427681790514,0.9676753850374821,0.673792270531401,0.4075755180937508,0.5434340241250011,0.00025
15.0,0.22410098071423631,0.9931404223439622,0.8715915146657234,0.7004830917874396,0.4106670876568704,0.5475561168758272,0.00025
16.0,0.22274085531304177,0.993819356651215,1.091118880631267,0.6439613526570048,0.4266442685981111,0.5688590247974815,0.000125
17.0,0.22124731642686288,0.9946153485976494,0.8671703817763766,0.7089371980676329,0.44179887634790893,0.5890651684638786,0.000125
18.0,0.22174325157454908,0.9942173526244322,1.0104233985937736,0.6634057971014493,0.4169384032273628,0.555917870969817,0.000125
19.0,0.2209570611859214,0.9944046448471228,1.1365372845516113,0.6278985507246376,0.41679314402594037,0.5557241920345871,6.25e-05
20.0,0.21976037268145854,0.9951069906822119,1.1538885175317959,0.6291062801932367,0.41217159545727167,0.5495621272763622,6.25e-05
21.0,0.2196432248266548,0.9949196984595214,1.1378770941121568,0.6322463768115942,0.412466187151807,0.5499549162024093,6.25e-05
22.0,0.21961653691044894,0.9949899330430304,1.1131389220555623,0.6392512077294686,0.4080391452045279,0.5440521936060372,3.125e-05
